Commercial,Industrial,Residential,Transportation
2454.535251,8643.465314,19055.33758,37260.58017
2422.551622,8464.586923,13021.00583,28179.71116
2448.863377,8333.388259,8464.464491,19664.59935
2451.426353,8213.59946,5992.631224,15137.38761
2461.723822,8191.92098,4961.393229,11708.47383
2573.309157,8236.215043,4227.472779,12032.8824
2771.725796,8423.160151,5520.124109,11301.25962
2968.443418,8680.696161,10310.06026,18018.89862
6179.853164,8460.17464,23886.02097,24371.09431
6820.390252,8459.465326,26913.81814,43130.34149
7265.299387,8812.104473,22647.30147,49481.53667
7983.107887,9104.105761,19772.23804,47717.98352
8746.330321,9223.929231,19503.13996,53799.20304
9333.179969,9267.609288,20967.62779,64860.90669
9894.136336,9409.540453,19021.88354,74474.76097
10344.47986,9543.422517,18753.43782,77971.17462
10577.72949,9600.167845,18909.03077,89041.43079
10473.65937,9519.615789,20044.11855,117932.894
10094.38652,9284.471627,19757.55891,152719.099
3171.923178,8922.133409,20692.89185,175260.2531
3014.399743,8893.245613,22939.27894,138804.6728
2913.09269,9078.390992,26650.33079,82283.16226
2714.580577,8955.978866,30374.74971,59154.08729
2572.515115,8870.200133,26050.80095,44431.4396
2479.598682,8731.842392,19352.40865,37579.9683
2447.599107,8547.176734,13226.41926,28416.53082
2471.934419,8402.551153,8615.637925,19810.53472
2471.498398,8274.545548,6094.988238,15227.49955
2483.272812,8254.565389,5045.293949,11786.37321
2596.13239,8300.968769,4285.050695,12120.47519
2790.567399,8478.244219,5567.84516,11373.40458
2977.668205,8701.718282,10362.54503,18074.52679
6166.881976,8478.455223,23967.67219,24453.16615
6791.729706,8465.191089,26991.49287,43213.03553
7382.055005,8832.85923,22750.29431,49597.06558
8235.598126,9154.92885,19976.55386,47975.62347
9103.123736,9277.531603,19810.38768,54142.50056
9769.435235,9334.546715,21392.0318,65381.29327
10372.01471,9469.441634,19484.61233,75001.72442
10817.59262,9575.976996,19239.03857,78279.75981
11046.78646,9613.095384,19446.25603,89222.6733
10916.27233,9499.960306,20589.73627,117847.4097
10476.89951,9225.709295,20251.63836,151896.6933
3145.646884,8815.740366,21054.81119,173302.23
2956.132684,8682.246628,22954.99858,135682.9837
2844.576329,8833.172852,26459.65617,80090.29168
2648.512425,8718.84397,30055.76434,57580.88333
2534.777504,8727.519464,26044.24288,43676.76801
2469.415764,8673.744813,19570.44401,37322.41311
2459.310318,8453.864869,13765.33299,29475.22417
2684.754076,7264.06902,12597.95569,33390.85281
2760.389063,7107.037948,8155.450389,21429.98422
2838.143483,6876.104899,6828.883774,18272.25999
2962.923181,6767.633769,5470.690866,15779.85206
3137.22565,6783.767542,4896.710762,11553.6457
3290.639801,6770.10859,6544.640594,13316.8862
7153.782054,6630.13089,10592.64361,7994.901756
7506.239924,6410.188209,19176.73865,13941.55919
7951.823027,6292.916979,26576.87461,25903.04593
8642.81765,6287.08264,29508.19292,44966.96444
9253.498204,6214.22851,35200.31263,61344.75322
10098.37536,6355.643605,31860.29,79780.55096
10709.4655,6400.323612,29945.52669,99436.98066
11093.96215,6403.815618,31602.82597,103623.6494
11379.07718,6489.416249,29790.86632,107418.4132
11105.86385,6455.911678,33521.14097,112205.5057
10753.41168,6418.557361,31650.86667,121458.6623
3182.257557,6333.501927,30015.77849,114349.4929
3100.186541,6309.663171,30264.84342,128911.7661
3043.957496,6385.543054,32858.09259,128520.1894
2974.13092,6503.881397,30644.85012,110325.1242
2853.712406,6536.222098,29216.61052,91858.25211
2766.348918,6675.658122,24291.59556,80821.84922
2679.910861,6875.157335,20247.56602,58470.2474
2704.705578,7101.346014,13125.68004,36507.85288
2743.528036,7008.454064,7986.443378,21211.24241
2809.226713,6759.179893,6658.964967,18034.12644
2919.459873,6637.758529,5346.619692,15534.0583
3067.327859,6603.885719,4749.090791,11283.6465
3192.835897,6535.176734,6298.396134,12903.93057
6391.129097,6344.861841,10170.12902,7701.903592
6716.506472,6181.334692,18477.00095,13503.75969
7090.372352,6091.260467,25661.19329,25073.52762
7519.535154,6087.600942,28464.81325,43525.59057
7900.995371,6028.276314,33952.87214,59540.46017
8515.172113,6195.097133,30636.22153,77820.08576
9068.882835,6268.817403,28667.25044,97440.61095
9357.791792,6290.294526,30220.89911,101860.8495
9589.379911,6396.736136,28369.80938,106031.0872
9445.008171,6397.120348,32088.99594,111297.8485
9236.76867,6419.063373,30374.2119,121527.8888
3213.979812,6390.965111,28979.37244,115445.5259
3138.436493,6409.954589,29329.07846,130672.9625
3089.839715,6503.74734,32153.79801,130602.748
3008.687483,6604.137953,29971.28864,111760.1628
2849.649336,6564.840646,28346.49746,91918.55879
2728.153513,6641.744956,23334.93592,79979.29091
2615.568853,6885.158336,19148.78585,56354.68453
2422.573119,8097.630519,9078.394069,22295.04636
2400.467814,8048.097469,5979.957077,14825.00245
2413.137003,8040.183337,4966.827494,11489.81128
2522.439112,8083.421729,4250.026817,11814.85073
2720.161101,8290.249738,5525.597274,11112.8183
2919.938087,8568.800915,10249.79305,17733.48165
6391.159938,8394.603023,23618.00835,24004.13451
7151.108577,8513.566351,26861.73035,42986.30133
7434.125513,8857.09556,22649.66467,49381.39822
7968.098146,9145.708999,19848.02835,47691.35688
8589.284533,9232.634702,19528.91823,53600.01883
9065.844393,9289.989195,20930.44298,64670.6803
9539.301594,9408.006876,18864.66855,74051.34265
9884.588609,9489.699716,18454.91434,77142.94341
10058.33145,9521.320998,18486.41992,87881.8156
9934.851798,9430.691877,19488.25939,116305.7635
9594.710572,9198.730248,19114.49945,150688.6099
3147.091039,8880.681487,20099.32241,173808.8752
3013.88791,8914.302613,22408.21698,138703.9033
2911.92628,9100.808547,26145.90002,82196.95967
2698.411205,8944.538947,29851.936,58793.50271
2555.674672,8853.160768,25621.39516,44148.10123
2464.180488,8728.819622,18987.00778,37384.29621
2435.089723,8558.282619,12974.47859,28320.05628
2460.765689,8407.427185,8449.527538,19769.84786
2454.194664,8266.002401,6015.673619,15177.62409
2460.660695,8234.977084,4980.2268,11739.01793
2572.002595,8276.057719,4245.79099,12064.27859
2763.313063,8449.615138,5538.289167,11312.98994
2956.202695,8699.662854,10314.91375,17985.38886
6360.650011,8502.825297,23816.64871,24289.22686
7044.586541,8586.080407,27023.38585,43373.15537
7291.883354,8921.239213,22735.01047,49741.26615
7874.585079,9214.142056,19848.86991,48020.40735
8570.784916,9308.731967,19544.47822,54035.712
9113.963034,9345.589773,20992.38223,65078.85555
9625.592966,9473.180969,18959.48964,74582.9075
10009.86864,9564.342174,18602.65223,77771.29508
10226.67453,9595.488269,18681.86886,88613.01738
10132.83705,9500.262187,19751.25374,117248.561
9794.930794,9262.711973,19425.96205,151826.0389
3160.831636,8931.171927,20391.98501,174819.9972
3024.018241,8954.282343,22730.83812,139310.2428
2932.304598,9156.721529,26557.13354,82780.80592
2717.421319,8995.50252,30240.13453,59191.75566
2575.725517,8920.8284,25968.12522,44487.38448
2486.874528,8803.689233,19319.93919,37703.0584
2458.289052,8633.485262,13245.28653,28572.47019
2483.187188,8487.475457,8704.601357,19951.49526
2489.023536,8377.549315,6195.231539,15374.45888
2503.082926,8361.766982,5118.192724,11912.14388
2617.972078,8409.802365,4357.026076,12249.93433
2813.062074,8584.973114,5665.655965,11484.82987
3014.891907,8850.807248,10575.2935,18325.57574
6399.222813,8647.992176,24372.84358,24807.17116
7040.472811,8645.878172,27475.56404,43875.43903
7523.149504,8988.472402,23150.46253,50270.27442
8371.384472,9290.115201,20324.94391,48545.42227
9235.762566,9383.990319,20151.71114,54624.5645
9882.269528,9402.69439,21741.75963,65666.22843
10478.32816,9504.805069,19877.20365,75077.92316
10945.37628,9588.57763,19741.89909,78204.77512
11203.58332,9608.60687,20012.59288,88950.19455
11095.1087,9489.38198,21201.66129,117332.8421
10704.96935,9226.59543,20973.92185,151367.4323
3140.081255,8863.439754,21973.20458,173720.9302
2999.986967,8870.622784,24189.27692,138315.7799
2908.356988,9068.853077,27770.70885,82171.19147
2702.108436,8922.281527,31284.17618,58871.73647
2565.912696,8854.128802,26869.75378,44294.73267
2484.288114,8749.746255,20059.70285,37627.79711
2460.543339,8596.987917,13831.5493,28570.21038
2495.518326,8488.170121,9081.761734,20016.48392
2504.318909,8377.502823,6458.080633,15435.1901
2518.796397,8368.762459,5346.897779,11956.62396
2637.117299,8429.154066,4531.038418,12312.4635
2837.608804,8621.812155,5839.48452,11557.40052
3039.980886,8884.266625,10763.74884,18435.60494
6414.202784,8682.700111,24780.93552,25043.32957
7106.087957,8655.000771,27936.6081,44183.79767
7763.709653,8993.499654,23596.48109,50487.79721
8730.671882,9302.068755,20785.83373,48718.62175
9675.968879,9389.102719,20710.54457,54748.79856
10332.8684,9402.672243,22342.31759,65708.92051
10946.67452,9509.543207,20537.72541,75101.24325
11418.21089,9577.765025,20377.57022,78043.77771
11640.43222,9584.178232,20637.50406,88604.74693
11473.03345,9452.346584,21794.52544,116709.9859
11019.34213,9168.453594,21492.65316,150252.9023
3109.678488,8794.541036,22380.19813,171987.1549
2975.13592,8827.461573,24606.72744,137158.4083
2880.911423,9018.464133,28111.5897,81473.69134
2679.642335,8881.082743,31537.64044,58402.67729
2548.310213,8826.726762,27160.03997,44008.24089
2473.30066,8743.257778,20361.34117,37491.26632
2450.247927,8588.092345,14092.42605,28460.32158
2498.807492,8502.492059,9178.30946,20034.1263
2504.217995,8389.207088,6547.951037,15440.76298
2516.675848,8374.980918,5424.811725,11960.69074
2634.603477,8431.590738,4602.220792,12309.21569
2832.492725,8611.051919,5887.237144,11545.68307
3026.599351,8848.833019,10780.86227,18362.40738
6436.616078,8639.673969,24676.91535,24895.77242
7173.764633,8618.947784,27831.79339,43943.51966
7876.631561,8964.249117,23547.52566,50329.93493
8819.657961,9273.670052,20752.86141,48599.71458
9718.424417,9369.39046,20671.7103,54660.7322
10318.43752,9371.78629,22214.01007,65612.85548
10859.72064,9440.535142,20242.62718,74765.13316
11218.91965,9444.725221,19881.426,77304.67592
11330.15255,9383.528823,19934.41556,87283.59103
11084.3805,9198.131482,20907.76121,114419.8135
10595.80825,8891.268787,20458.20028,146880.5173
3032.336775,8508.868647,21234.96224,167874.0352
2890.439561,8501.077656,23349.47363,133284.386
2787.314606,8659.04149,26694.90892,78798.25946
2596.785165,8563.547838,30148.45867,56625.26504
2495.437564,8607.523232,26248.70929,43098.83806
2446.334101,8607.828714,19874.90417,37064.07714
2445.151037,8423.237989,14078.90207,29360.73777
2718.343432,7339.639468,12559.74268,33784.72515
2795.090965,7190.412469,8113.409038,21706.35029
2873.537055,6967.924947,6792.259092,18521.40654
2995.796064,6873.905662,5458.105033,15998.56335
3169.761278,6890.120346,4885.608815,11718.85057
3324.614078,6877.812568,6563.427336,13501.43487
7264.844816,6754.060267,10656.89408,8097.875236
7567.449595,6508.054037,19251.61663,14102.75745
7826.894418,6343.501455,26514.13521,26077.91814
8314.832823,6278.904761,29146.35856,44934.06756
8761.381275,6164.025697,34399.92037,60998.63248
9418.073585,6246.678687,30585.13874,78677.3379
9859.957971,6242.774222,28282.02862,97375.72801
10073.83147,6205.330775,29464.19642,100914.789
10229.7312,6275.090572,27434.5026,104363.2443
9917.149349,6238.180843,30798.28172,108759.2482
9542.627188,6224.178206,29008.00726,118113.1421
3101.379463,6194.167701,27587.67042,112288.6073
3051.202189,6229.981354,28249.71061,127579.6658
3005.829741,6318.05635,31052.87081,127531.5768
2940.577418,6453.009174,29082.45196,109574.8369
2821.012627,6484.742984,27854.52763,91162.56448
2740.261316,6640.818895,23293.41872,80387.40961
2659.339827,6843.820282,19508.37613,58235.09106
2669.759282,7061.903013,12760.0623,36256.62886
2725.32917,7017.973115,7691.858053,21208.76657
2801.279391,6797.231722,6422.474678,18078.55693
2914.15395,6686.181742,5140.820247,15578.81603
3073.911163,6679.293672,4593.709861,11372.96687
3213.733181,6632.592161,6186.793867,13052.34561
6393.259832,6473.068873,10140.8669,7820.416684
6664.265523,6260.609624,18431.38903,13648.52705
6920.361169,6117.768486,25425.31095,25174.37217
7246.612866,6071.104786,27970.77045,43427.9022
7561.595209,5982.361648,33092.95908,59123.50702
8122.360678,6117.902645,29612.69571,77012.39991
8601.021331,6149.855961,27454.45285,95966.80848
8826.11485,6154.267345,28774.55242,100217.4107
9004.045856,6242.53729,26792.05674,104047.4751
8834.395992,6244.436446,30345.35435,109171.0319
8632.697716,6280.534914,28715.33973,119524.711
3175.39002,6314.819676,27525.01461,114756.7579
3123.608348,6366.002508,28237.63611,130505.1076
3072.999092,6444.698628,31155.29662,130213.4688
2994.925202,6552.274207,29098.07391,111503.9953
2841.375694,6516.384896,27617.98398,91801.34122
2724.235766,6602.726793,22788.58275,79924.84883
2601.983567,6814.398479,18793.91001,56388.60619
2212.819423,7474.990744,10098.20495,22933.28752
2198.010067,7270.946272,5584.937169,15537.73664
2191.548482,7241.699209,5329.672041,11929.99704
2291.702098,7348.335147,4322.082005,12392.11673
2448.587676,7515.089488,6727.551553,11605.88039
2670.331409,7876.797628,9917.802475,19106.42309
6095.754872,7761.018004,23664.27002,26633.99224
6785.872528,7790.591352,28957.75063,46860.05478
7206.115752,8080.912662,24276.33092,53296.34816
7918.726984,8335.297503,19829.51123,51201.65656
8642.394954,8377.644974,19133.72065,57198.41826
9201.160324,8390.51879,20163.97376,68760.06154
9679.79772,8465.886519,18490.04082,78348.93734
10053.09603,8519.084928,18495.28256,81423.75915
10185.46596,8448.358079,19793.55315,91990.57023
10056.59956,8301.454556,20309.20438,121233.8242
9628.986,8021.862643,21715.89391,155515.5779
3096.097262,7747.206709,23306.86803,178892.3153
2955.885371,7804.6291,26335.49845,143027.7304
2849.32132,8060.865226,28837.23163,85559.61548
2645.741077,8104.456463,29425.9789,62539.1081
2447.02879,8005.100236,27583.33881,46872.91895
2293.40063,7819.611894,23027.55082,38872.67847
2257.573183,7730.868196,14937.01034,29691.57218
2244.765719,7615.948147,9834.410485,20695.74629
2257.848177,7471.85841,5750.466491,15938.627
2246.199848,7419.867555,5468.49569,12198.16816
2328.121469,7476.510247,4393.640438,12574.81244
2495.598504,7640.86228,6871.928187,11781.24272
2707.408678,7970.723585,10064.32354,19312.39394
6133.084288,7831.257358,23900.54455,26838.3909
6821.916015,7857.608454,29253.70269,47269.65263
7308.698917,8130.438761,24404.64487,53556.05664
8128.815196,8393.09504,19940.53437,51478.08461
8941.874592,8453.671494,19327.03796,57700.92186
9581.08471,8479.861193,20438.74728,69428.67967
10103.54954,8559.881477,18784.56843,79183.02678
10520.12102,8626.988738,18868.01067,82315.0217
10656.75247,8554.576512,20235.90766,92954.03384
10501.26471,8402.365293,20778.64888,122459.6153
10001.56685,8092.153979,22177.58217,156683.1804
3106.761473,7785.843724,23733.75689,179742.4574
2965.766093,7830.630153,26757.79132,143530.082
2858.36525,8096.016095,29250.02137,85805.10955
2651.082409,8126.098167,29771.09503,62694.65265
2453.855979,8029.717891,27877.10084,47002.4931
2306.917021,7867.977731,23309.33291,39071.7808
2267.985595,7762.986183,15090.72434,29793.52822
2250.813939,7648.691823,10014.00643,20720.40061
2274.631013,7526.990169,5843.974836,16013.69596
2266.095973,7482.33254,5552.777479,12257.46708
2357.639021,7552.506594,4477.054209,12684.59833
2515.610392,7704.950555,6948.013346,11838.42489
2733.560881,8039.380873,10163.88364,19463.82913
6146.313786,7913.037688,24224.34235,27145.71176
6817.18182,7892.184595,29489.35569,47498.89885
7472.44261,8164.731047,24625.12124,53780.15924
8424.237509,8429.626958,20181.02131,51636.7991
9280.529872,8471.720524,19610.82199,57719.11253
9942.808327,8483.824512,20773.94327,69276.0476
10511.85104,8571.951729,19267.61099,79032.96662
10947.03728,8638.501857,19448.69062,82109.00054
11089.74931,8582.107014,20897.66791,92802.90654
10884.91285,8414.991166,21459.35537,121977.0287
10326.7886,8104.307434,22842.10536,155738.8364
3075.910291,7784.293353,24407.79242,178245.0032
2929.226044,7813.400857,27367.92903,142040.7098
2816.87474,8046.755488,29761.43957,84783.90775
2623.865995,8101.276734,30297.18364,62162.02237
2442.511764,8045.097435,28447.23362,46848.59737
2303.58144,7893.199778,23798.24172,39061.14094
2266.616801,7781.848949,15491.48093,29794.61651
2262.153024,7672.674038,10231.25574,20792.6404
2284.803109,7542.892813,5978.423954,16061.45004
2276.70441,7500.138277,5676.820086,12297.58592
2365.217858,7560.447522,4549.355975,12706.75347
2526.454023,7720.405034,7004.35851,11862.68124
2736.397378,8034.47591,10201.4893,19449.16348
6186.791813,7914.819383,24310.34559,27177.34671
6927.858851,7888.068402,29678.05847,47502.21795
7567.261089,8185.390565,24847.64509,53932.25896
8509.443313,8451.458281,20414.92443,51802.09885
9386.821312,8507.568905,19921.20794,57960.12884
10038.13402,8528.485397,21170.27803,69578.81014
10573.53089,8608.606488,19641.6279,79146.50029
10943.82124,8661.819715,19826.54435,82075.36804
11047.59301,8573.510755,21262.65775,92415.05731
10844.0075,8387.064116,21818.6119,121169.7337
10292.40556,8037.159834,23146.55617,154094.7044
3039.210885,7696.390161,24697.6369,175781.9516
2890.620376,7721.823735,27554.81128,140046.0775
2790.292368,7971.844133,29942.05972,83905.88369
2599.570926,8032.005695,30388.98052,61495.79819
2416.36004,7965.735319,28472.08361,46309.36456
2278.631831,7816.59237,23721.57311,38656.95787
2242.050352,7707.073478,15444.76277,29504.34419
2238.054356,7584.295245,10066.71925,20596.07442
2253.028627,7429.394809,5872.723717,15857.32843
2239.706465,7366.337785,5578.780368,12118.08447
2322.050907,7401.563746,4470.327359,12480.19803
2475.738668,7531.826499,6857.139537,11628.28613
2680.021208,7831.253524,10005.90641,19012.9946
6231.229953,7721.401283,23748.54763,26498.34903
6987.634476,7749.203041,29042.47564,46512.5758
7455.340002,8062.643025,24373.56478,53000.3648
8198.597903,8342.680939,20066.72364,51077.29119
8957.450739,8394.929912,19519.77291,57213.48158
9521.454406,8417.571269,20737.72915,68724.81778
10033.65681,8509.223029,19214.79362,78295.16252
10363.9386,8566.678761,19344.82804,81209.76362
10444.13351,8487.614975,20734.0619,91482.35012
10245.9741,8297.564988,21221.29446,119886.4485
9720.509947,7950.692759,22439.94694,152404.0375
2995.041309,7563.392792,23954.24767,172804.5829
2824.617274,7529.721191,26528.99283,136731.0786
2709.757384,7723.796596,28686.64792,81392.38889
2522.921962,7782.64259,29211.70485,59639.73744
2362.933952,7765.556258,27677.32102,45252.62133
2251.062051,7685.582004,23103.33946,38128.03944
2236.657891,7522.606544,15105.81439,30418.57333
2443.663142,6246.622666,10871.14503,35146.14143
2481.00712,5944.034809,7986.126708,22068.32569
2529.079436,5667.449244,5924.462162,18648.8757
2611.881436,5555.833276,4214.682266,15984.09117
2740.11059,5542.680126,4436.031979,11466.39258
2883.71484,5568.299,6428.552476,13317.91122
7267.065093,5542.703898,10162.26495,8370.435399
7635.274297,5453.403295,18488.51896,14766.92677
7542.53998,5184.781769,30406.57919,26601.06589
7591.809688,5080.254877,34698.98547,45644.15557
7884.061561,5009.437423,37865.34376,62521.94069
8284.62704,5051.683634,37155.2045,80145.93591
8701.6169,5084.782262,35215.63968,99451.30297
8989.93883,5119.497354,32907.6172,104919.3249
9004.819291,5081.897439,32079.56545,107374.0005
8688.747103,5016.189559,34767.64334,111708.9087
8367.024563,5029.646133,31600.62127,120888.8344
2843.652905,4999.985432,33015.39153,113778.2681
2775.502903,5067.938493,32775.89502,129228.0738
2781.410928,5204.769806,34464.78512,131498.586
2685.8679,5261.720316,36082.34536,111952.7178
2615.953275,5380.690525,30257.25055,94920.40446
2515.361159,5511.193937,24108.68198,83040.46137
2396.119339,5705.406117,19946.11424,59671.69905
2378.509815,5899.131904,10676.46591,37243.74391
2370.922326,5674.381231,7222.616986,21069.80055
2401.269755,5379.747078,5291.224631,17702.0141
2459.871314,5238.873227,3703.919225,15056.82294
2561.106318,5189.259987,3924.902018,10711.33991
2687.264204,5182.60566,5765.938372,12414.55509
6039.662329,5097.016703,9202.326672,7815.175035
6648.551882,5180.912054,17192.15084,14064.56931
6613.894748,4976.611097,28557.3242,25404.75344
6546.248378,4885.140526,32632.05523,43683.53937
6500.00938,4788.908917,35468.3297,59800.1755
6729.116904,4882.30457,35029.06341,77563.9868
7069.937207,4951.603951,33226.37288,97046.29209
7267.780756,5015.818071,31024.76658,103144.3402
7281.092003,5008.718154,30214.15001,106180.208
7114.858577,4968.083937,32941.49282,111046.5369
7013.58263,5030.214851,29981.26307,121292.4122
2896.879569,5078.4415,31804.88151,115644.0302
2874.119098,5223.369196,32070.29224,133328.5286
2871.104296,5364.748082,33892.15624,135670.7374
2763.046517,5398.772219,35632.8888,115148.2067
2669.937042,5489.488786,29648.44282,96964.99466
2538.002833,5600.346875,23420.45967,84021.04501
2381.958384,5842.033536,19204.52305,58556.84351
2128.846758,7059.941414,9195.278468,22594.56244
2092.739835,6921.352811,4738.470616,14774.92574
2063.05786,6806.626456,4548.473591,11210.60038
2130.178994,6824.664119,3635.322915,11502.67389
2261.006226,6929.600079,5855.076148,10694.0156
2465.964665,7269.920569,8807.057638,17627.70257
5221.142921,7182.07957,21495.12004,24730.41349
5750.248281,7536.276498,27256.69721,44984.6469
6191.479315,7931.816633,22820.21791,51584.41171
6442.450589,8217.594752,18551.85102,50001.80184
6529.186269,8193.439612,17636.13332,55838.22153
6765.579441,8269.232298,18668.23867,67689.67675
7068.841082,8351.742676,16826.79253,77126.38846
7242.843862,8392.609164,16626.03025,80050.75547
7228.539543,8312.334835,17692.01556,90211.73566
7075.855743,8156.211901,18032.35754,118658.2009
6796.12335,7916.073002,19349.01864,152660.5263
3054.491774,7714.779723,21592.60315,176798.1358
2964.472624,7875.46864,24752.27496,143385.0895
2860.854156,8130.966174,27474.72814,85917.11778
2651.059563,8167.565787,28278.25571,62747.05498
2433.005691,8026.92415,26563.76104,46699.10294
2273.751305,7822.673671,21666.02062,38642.76356
2221.83643,7676.36574,13709.39373,29308.19861
2196.124454,7491.691143,8781.013442,20282.92834
2183.687263,7263.763313,4901.833079,15454.98913
2148.611276,7137.075993,4701.800808,11713.37415
2214.264255,7139.209434,3743.591818,11992.8832
2354.756934,7251.040741,6073.245079,11158.5343
2556.639546,7630.523551,9091.855871,18279.57484
6716.911606,7595.370545,22110.13326,25399.28339
7700.19384,7870.765452,27809.86133,45888.75316
7241.918352,8107.589829,23222.055,52560.16052
7135.059295,8293.66206,18748.25875,50594.64991
7338.167966,8263.134121,17775.37958,56288.00688
7598.422593,8290.469368,18721.7792,67823.38551
7892.535598,8350.44857,16855.93941,77108.68661
8064.728021,8398.309105,16679.28423,80046.56813
8098.190128,8323.026851,17790.69794,90300.03437
7981.606808,8180.834247,18182.77678,118947.7688
7703.517481,7923.40999,19473.69866,152733.4524
3062.448992,7713.808458,21524.44509,176867.094
2966.538907,7849.307856,24745.55544,143221.655
2859.177951,8115.690774,27409.84698,85658.96156
2646.034326,8163.113079,28133.83259,62467.36614
2448.213303,8040.249868,26555.32337,46863.41485
2295.903044,7856.472865,21909.20048,38907.61198
2249.738007,7731.847304,13909.97259,29581.29947
2224.343013,7553.992523,8974.343067,20478.87701
2220.616741,7354.586845,5047.864623,15659.88612
2189.004216,7240.433913,4842.769196,11889.22503
2255.923453,7241.05361,3851.482607,12177.1765
2394.168351,7348.371926,6205.106216,11306.68699
2597.152597,7704.030014,9254.475221,18486.52719
6498.602733,7655.279482,22492.20721,25675.39963
7379.798305,7879.544023,28187.60975,46288.27101
7116.808852,8121.554869,23466.71232,52836.45871
7183.676473,8332.361191,18972.99872,50831.05758
7483.085327,8323.36253,18061.83827,56643.75034
7781.318128,8356.538422,19026.47319,68234.99629
8103.653662,8441.273753,17194.19296,77743.55709
8302.3338,8505.495653,17061.08742,80784.09491
8342.179897,8423.249386,18208.84397,91057.4369
8213.228618,8268.753486,18593.05493,119831.6962
7912.327969,7987.739552,19872.53134,153590.007
3069.64656,7742.271161,21746.93939,177229.7771
2963.153884,7868.879553,24953.82731,143156.1643
2855.699103,8138.063488,27610.29812,85634.64184
2642.919066,8178.433676,28328.95942,62473.31251
2448.352649,8072.150769,26753.89903,46950.05625
2299.074206,7894.631468,22132.67439,39026.89665
2253.979732,7762.776885,14073.74376,29681.32772
2224.089898,7570.81099,9073.520987,20521.03262
2222.269357,7388.318381,5120.399919,15717.75437
2195.327069,7294.551848,4916.223529,11966.36605
2269.249586,7324.226286,3922.8242,12297.62385
2412.920999,7450.94803,6305.618469,11442.1842
2623.681486,7822.521584,9419.597995,18744.20185
6561.157572,7751.566815,22839.6185,25943.10813
7480.565929,7957.64328,28501.90531,46660.79432
7289.715382,8194.184987,23719.12295,53153.53971
7364.282849,8381.244862,19159.02157,50976.66514
7604.117476,8338.952132,18215.1315,56615.94709
7862.136798,8337.425368,19156.16128,67997.31507
8177.244702,8412.787456,17349.22537,77339.85963
8354.989186,8458.14231,17242.55454,80322.09754
8379.669888,8365.137917,18376.56581,90433.28875
8247.175086,8177.586196,18707.26284,118544.7812
7966.951511,7878.214001,19898.48293,151493.8254
3023.680504,7637.368161,21834.23853,174714.7749
2924.608165,7766.497897,25006.56058,141385.1965
2820.705804,8030.993461,27646.55801,84636.86024
2617.006334,8100.641409,28405.26528,61865.65454
2433.913448,8011.594644,26922.64774,46647.28619
2287.577852,7849.171069,22261.00015,38829.19647
2247.343538,7732.569916,14245.80734,29589.91313
2213.210699,7539.218789,9157.179291,20432.10146
2210.54319,7340.280832,5182.007163,15638.77135
2176.394904,7221.939174,4953.65276,11864.26256
2240.474076,7225.933097,3943.398738,12150.18008
2372.710677,7328.124852,6278.905822,11261.07062
2568.232467,7655.998281,9294.24951,18330.06676
6606.649644,7590.679706,22441.20218,25328.52892
7637.877627,7818.483067,28087.01065,45759.35418
7491.695228,8099.481599,23518.47975,52466.17393
7556.359038,8305.416219,19071.82985,50475.91681
7800.224285,8303.388688,18199.72221,56342.7623
8048.856545,8318.553524,19163.308,67810.99592
8374.29869,8382.854298,17351.32901,77044.08531
8561.280462,8420.183372,17224.67737,79882.36432
8584.158118,8314.570456,18327.85209,89749.09055
8437.680752,8114.166785,18618.63154,117384.1616
8153.234886,7800.507432,19764.51836,149705.8841
2976.191591,7508.784499,21601.68947,171556.7208
2855.12896,7564.951791,24508.21506,137751.1711
2736.385466,7786.702152,26954.55198,82003.35227
2543.321452,7877.94735,27798.43717,60092.38977
2388.158441,7862.43732,26595.49764,45730.41794
2269.93339,7783.125253,22119.8934,38484.52418
2248.666845,7624.515593,14278.30003,30651.63948
2420.849207,6318.329099,10391.19605,35024.86141
2444.616812,6005.912007,7613.953721,22024.1344
2482.810792,5731.279761,5595.064739,18573.00347
2552.654434,5615.737753,3940.590361,15896.0974
2662.862861,5588.86671,4177.554258,11420.94576
2808.266436,5634.735551,6161.36074,13248.96214
7317.67744,5620.958772,9831.120818,8237.324166
7714.767467,5625.767378,18422.59845,14966.68132
7454.456688,5343.583695,30662.50973,27128.35267
7375.425411,5210.468787,34820.24741,46399.57336
7503.281611,5111.786422,37623.12279,63054.94518
7799.383321,5124.70122,36663.28331,80510.75693
8134.800514,5140.044673,34568.14951,99726.14325
8369.227936,5166.231941,32173.97752,105230.7356
8413.169363,5122.933937,31272.71852,107747.7546
8190.510729,5047.768323,33893.84944,112100.2191
8004.61238,5058.20526,30722.79097,121541.0217
2874.019021,5057.949445,32172.31007,115249.4148
2844.922634,5150.51675,32449.05694,132122.9308
2835.301658,5286.329029,34153.08751,134009.2665
2741.665843,5349.254837,36011.20406,114339.637
2674.203463,5495.317093,30212.4072,97134.92687
2574.068464,5666.659085,24347.03824,85183.56807
2449.956347,5893.211396,20224.86891,61297.57096
2436.604512,6151.746845,11310.27864,38448.75102
2448.117364,5986.999128,7751.079039,22003.75457
2495.386348,5736.65573,5740.667975,18639.10025
2570.377663,5627.279555,4074.720469,15970.04554
2686.23579,5594.84325,4317.539601,11462.51976
